customer_id,name,age,gender,city,income,education,occupation,marital_status,signup_date,last_purchase_date,total_purchases,total_spend,satisfaction,phone_raw,purchased
3993,Kiaan Madan,28.0,Female,Chennai,71280.0,Master's,Engineer,Single,2021-08-31,2023-03-27,5,5226.61,Very Dissatisfied,C03993-PH,1
3994,Miraan Seth,50.0,Female,Ahmedabad,32361.0,High School,Business,Married,2022-02-22,2023-06-04,1,1322.82,Neutral,C03994-PH,1
3995,Vaibhav Balakrishnan,64.0,Other,Delhi,48323.0,Master's,Freelancer,Married,2022-06-01,2022-11-12,2,2728.69,Neutral,C03995-PH,1
3996,Indranil Raman,57.0,Female,Indore,27015.0,Diploma,Student,Single,2024-02-19,2026-09-30,4,6467.34,Satisfied,C03996-PH,1
3997,Bhamini Basak,54.0,Male,Ahmedabad,50298.0,Bachelor's,Government,Divorced,2021-10-18,2024-02-01,6,5460.76,Very Satisfied,C03997-PH,1
3998,Alia Sharaf,62.0,Female,Pune,47649.0,Bachelor's,Private Job,Single,2023-06-13,2025-12-22,3,2118.89,Dissatisfied,C03998-PH,0
3999,Anay Bassi,49.0,Male,Lucknow,40650.0,Diploma,Business,Divorced,2021-09-13,2023-06-28,3,5054.35,Neutral,C03999-PH,1
4000,Aaina Kumer,51.0,Female,Jaipur,,Master's,Private Job,Married,2021-03-02,2021-12-21,4,3345.4,Very Satisfied,C04000-PH,1
4001,Nehmat Bali,18.0,Female,Indore,39094.0,PhD,Business,Divorced,2022-08-14,2024-08-14,5,4185.92,Satisfied,C04001-PH,1
4002,Nehmat Mander,62.0,Male,Kolkata,47685.0,PhD,Business,Married,2022-10-31,2023-05-23,11,15840.71,Very Dissatisfied,C04002-PH,1
4003,Nirvi Bhagat,63.0,Male,Pune,27737.0,Bachelor's,Government,Divorced,2023-09-29,2026-02-25,3,2810.99,Neutral,C04003-PH,0
4004,Tiya Divan,20.0,Other,Delhi,71386.0,High School,Business,Married,2021-07-28,2022-02-13,3,760.07,Dissatisfied,C04004-PH,0
4005,Ehsaan Raju,59.0,Male,Bhopal,32946.0,Diploma,Teacher,Divorced,2021-07-07,2024-03-15,7,13280.42,Satisfied,C04005-PH,1
4006,Ira Chowdhury,43.0,Female,Hyderabad,59866.0,PhD,Consultant,Divorced,2023-10-11,2024-04-18,3,3517.47,Dissatisfied,C04006-PH,1
4007,Kaira Wali,36.0,Other,Lucknow,138754.0,PhD,Government,Single,2024-02-13,2025-02-05,5,6165.07,Dissatisfied,C04007-PH,1
4008,Ishita D’Alia,,Female,Chennai,60882.0,Bachelor's,Teacher,Divorced,2024-04-11,2026-03-26,6,14833.26,Neutral,C04008-PH,1
4009,Ira Krishna,36.0,Male,Rajkot,118984.0,Bachelor's,Freelancer,Married,2021-07-27,2022-10-15,6,9563.33,Very Satisfied,C04009-PH,1
4010,Armaan Toor,45.0,Male,Delhi,160597.0,Bachelor's,Engineer,Divorced,2021-06-22,2022-10-24,6,7531.36,Very Dissatisfied,C04010-PH,1
4011,Priyansh Kaur,59.0,Other,Bangalore,45140.0,Bachelor's,Freelancer,Married,2023-01-14,2023-12-25,2,2934.8,Neutral,C04011-PH,1
4012,Kiara Gokhale,49.0,Female,Surat,33703.0,Bachelor's,Teacher,Married,2023-08-24,2024-05-15,2,1425.0,Satisfied,C04012-PH,1
4013,Nirvi Sarna,35.0,Female,Ahmedabad,42213.0,Bachelor's,Designer,Married,2021-08-18,2024-01-18,7,11658.84,Very Satisfied,C04013-PH,1
4014,Samarth Jhaveri,22.0,Female,Jaipur,34483.0,PhD,Business,Single,2023-07-30,2024-03-20,6,8891.94,Neutral,C04014-PH,1
4015,Umang Sood,23.0,Other,Coimbatore,78831.0,High School,Business,Single,2022-04-19,2023-10-01,3,3766.75,Very Dissatisfied,C04015-PH,0
4016,Anay Bora,55.0,Male,Surat,19903.0,Diploma,Consultant,Divorced,2023-05-13,2023-09-05,3,4112.56,Dissatisfied,C04016-PH,1
4017,Zeeshan Sagar,58.0,Female,Rajkot,65891.0,PhD,Teacher,Divorced,2021-03-18,2022-09-24,10,9122.03,Very Dissatisfied,C04017-PH,1
4018,Advika Buch,51.0,Male,Bhopal,36090.0,PhD,Freelancer,Single,2022-12-24,2025-04-15,3,4156.44,Very Dissatisfied,C04018-PH,1
4019,Tanya Edwin,49.0,Male,Lucknow,50633.0,High School,Government,Single,2024-02-11,2025-05-31,9,7391.45,Very Dissatisfied,C04019-PH,1
4020,Miraan Cherian,28.0,Female,Vadodara,43736.0,Bachelor's,Business,Married,2023-07-01,2025-07-08,4,4664.17,Dissatisfied,C04020-PH,1
4021,Alisha Wali,50.0,Other,Delhi,42962.0,High School,Consultant,Divorced,2023-09-16,2026-01-24,8,15593.16,Very Dissatisfied,C04021-PH,1
4022,Tushar Vora,32.0,Other,Bhopal,47379.0,Diploma,Student,Married,2022-12-31,2024-04-09,11,10670.25,Satisfied,C04022-PH,1
4023,Oorja Handa,30.0,Other,Bhopal,95741.0,Master's,Private Job,Single,2023-10-14,2024-02-10,7,10418.52,Very Satisfied,C04023-PH,1
4024,Jayant Buch,52.0,Male,Jaipur,56327.0,Diploma,Business,Married,2023-03-26,2024-12-17,6,3709.88,Dissatisfied,C04024-PH,1
4025,Rati Sarkar,44.0,Female,Vadodara,118337.0,Bachelor's,Government,Single,2024-03-24,2025-01-11,5,6975.47,Very Satisfied,C04025-PH,1
4026,Aarav Solanki,,Male,Delhi,,High School,Engineer,Divorced,2024-03-23,2025-12-12,6,7522.53,Very Satisfied,C04026-PH,1
4027,Kiaan Kaul,49.0,Female,Kolkata,68270.0,PhD,Engineer,Divorced,2024-02-09,2025-02-21,2,1389.33,Dissatisfied,C04027-PH,1
4028,Shalv Ratta,63.0,Other,Bangalore,61145.0,PhD,Designer,Married,2021-12-02,2022-04-08,6,11782.35,Very Satisfied,C04028-PH,1
4029,Amira Dhingra,59.0,Female,Chennai,47482.0,Bachelor's,Private Job,Married,2022-08-18,2025-03-31,10,16661.63,Very Satisfied,C04029-PH,1
4030,Bhamini Gade,32.0,Other,Patna,94925.0,PhD,Government,Married,2023-11-25,2024-10-24,5,6043.98,Dissatisfied,C04030-PH,1
4031,Renee Kalla,52.0,Female,Bhopal,44927.0,Bachelor's,Designer,Married,2024-02-24,2026-10-13,5,7939.05,Very Satisfied,C04031-PH,1
4032,Trisha Chaudhuri,64.0,Other,Ahmedabad,19283.0,PhD,Engineer,Single,2021-09-16,2024-06-10,8,7835.97,Dissatisfied,C04032-PH,1
4033,Lakshit Buch,62.0,Other,Nashik,62867.0,Master's,Consultant,Divorced,2021-05-27,2022-09-20,7,7629.29,Very Dissatisfied,C04033-PH,1
4034,Seher Korpal,61.0,Other,Coimbatore,72225.0,Diploma,Designer,Married,2021-10-09,2022-09-10,3,3534.15,Very Dissatisfied,C04034-PH,1
4035,Piya Walla,44.0,Female,Nashik,69897.0,PhD,Student,Married,2021-01-30,2023-10-05,5,5532.35,Neutral,C04035-PH,1
4036,Ryan Sharaf,28.0,Female,Surat,81627.0,Master's,Freelancer,Single,2021-07-22,2023-11-07,1,1895.43,Very Satisfied,C04036-PH,1
4037,Priyansh Suri,31.0,Male,Chennai,66331.0,Diploma,Engineer,Single,2023-12-08,2024-04-23,5,5793.54,Very Satisfied,C04037-PH,1
4038,Kanav Chaudhari,59.0,Female,Coimbatore,,High School,Doctor,Divorced,2023-10-27,2024-11-09,3,4461.47,Dissatisfied,C04038-PH,1
4039,Kabir Loke,39.0,Female,Lucknow,53006.0,PhD,Engineer,Single,2024-01-09,2024-04-29,7,7948.26,Very Satisfied,C04039-PH,1
4040,Aaryahi Gulati,21.0,Male,Ahmedabad,106745.0,Master's,Freelancer,Divorced,2024-03-19,2026-01-23,3,3891.07,Very Dissatisfied,C04040-PH,1
4041,Jivika Kaur,27.0,Other,Vadodara,78496.0,Master's,Designer,Single,2022-10-09,2023-04-08,7,15703.72,Dissatisfied,C04041-PH,1
4042,Amani Datta,56.0,Other,Lucknow,57782.0,PhD,Consultant,Single,2023-02-05,2023-06-06,4,2800.76,Satisfied,C04042-PH,1
4043,Tarini Gour,56.0,Other,Lucknow,99845.0,Diploma,Teacher,Divorced,2021-01-25,2023-04-22,4,3797.34,Satisfied,C04043-PH,1
4044,Advika Zachariah,43.0,Other,Ahmedabad,99671.0,High School,Designer,Single,2021-02-10,2023-04-15,6,5349.18,Very Satisfied,C04044-PH,1
4045,Nayantara Malhotra,27.0,Male,Coimbatore,87985.0,Diploma,Designer,Married,2021-06-13,2021-07-23,4,4705.83,Neutral,C04045-PH,1
4046,Zain Sem,33.0,Female,Indore,50665.0,High School,Business,Divorced,2021-10-03,2023-08-25,5,5221.17,Satisfied,C04046-PH,1
4047,Farhan Warrior,34.0,Male,Rajkot,25573.0,Bachelor's,Consultant,Single,2021-03-28,2022-12-05,5,8555.16,Very Satisfied,C04047-PH,1
4048,Manikya Kala,60.0,Female,Lucknow,45934.0,High School,Teacher,Married,2021-09-09,2021-11-21,6,8018.52,Dissatisfied,C04048-PH,1
4049,Zain Wason,64.0,Female,Bangalore,61859.0,Bachelor's,Consultant,Married,2023-08-03,2024-03-31,3,4162.07,Dissatisfied,C04049-PH,1
4050,Lavanya Kota,64.0,Female,Bangalore,,Diploma,Government,Divorced,2023-04-04,2023-09-24,4,4159.44,Very Satisfied,C04050-PH,1
4051,Emir Agrawal,21.0,Male,Surat,73735.0,Bachelor's,Business,Divorced,2023-04-02,2024-12-03,3,2180.86,Very Dissatisfied,C04051-PH,0
4052,Sahil Swamy,22.0,Female,Vadodara,49527.0,High School,Government,Divorced,2022-11-15,2024-06-24,8,12705.12,Neutral,C04052-PH,1
4053,Parinaaz Sarin,20.0,Male,Bangalore,24609.0,Bachelor's,Private Job,Married,2023-07-12,2025-06-22,6,8330.88,Dissatisfied,C04053-PH,1
4054,Devansh Srinivasan,52.0,Other,Chennai,55875.0,Bachelor's,Government,Single,2024-04-12,2025-09-23,5,9035.8,Very Dissatisfied,C04054-PH,1
4055,Ira Korpal,27.0,Male,Nagpur,51190.0,PhD,Engineer,Divorced,2023-02-17,2024-01-10,4,5545.22,Dissatisfied,C04055-PH,1
4056,Elakshi Banerjee,23.0,Male,Bhopal,69258.0,Master's,Teacher,Married,2023-11-07,2026-06-26,1,1180.88,Very Dissatisfied,C04056-PH,0
4057,Nishith Suri,21.0,Female,Nagpur,,Master's,Engineer,Married,2024-01-21,2025-10-20,4,6001.82,Dissatisfied,C04057-PH,1
4058,Aaryahi Vyas,47.0,Other,Bangalore,61061.0,Master's,Student,Married,2022-08-28,2023-03-27,4,4400.04,Very Dissatisfied,C04058-PH,1
4059,Sumer Mannan,55.0,Male,Ahmedabad,44067.0,PhD,Freelancer,Married,2023-04-25,2023-08-11,7,11517.94,Dissatisfied,C04059-PH,1
4060,Hunar Rege,52.0,Other,Jaipur,44049.0,Master's,Student,Single,2022-11-17,2024-06-17,4,3303.48,Neutral,C04060-PH,1
4061,Inaaya  Bir,38.0,Male,Coimbatore,58365.0,PhD,Engineer,Single,2021-09-12,2021-11-19,6,5272.95,Satisfied,C04061-PH,1
4062,Dhruv Kaul,64.0,Female,Pune,61794.0,Master's,Private Job,Single,2022-03-15,2022-04-22,4,3577.71,Satisfied,C04062-PH,1
4063,Shaan Badami,55.0,Other,Ahmedabad,50802.0,Bachelor's,Student,Divorced,2021-10-03,2024-06-15,11,8234.11,Neutral,C04063-PH,1
4064,Jayesh Majumdar,26.0,Other,Nashik,79755.0,Diploma,Designer,Married,2023-07-18,2023-12-13,5,7782.66,Dissatisfied,C04064-PH,1
4065,Divit Ranganathan,33.0,Female,Nashik,35010.0,High School,Private Job,Married,2021-02-14,2022-10-26,2,1875.55,Satisfied,C04065-PH,1
4066,Advika Dalal,55.0,Male,,58827.0,PhD,Consultant,Married,2021-01-08,2022-09-13,5,11563.21,Very Satisfied,C04066-PH,1
4067,Jhanvi Kamdar,38.0,Female,Lucknow,69472.0,Bachelor's,Doctor,Divorced,2023-11-09,2025-03-18,6,14194.92,Dissatisfied,C04067-PH,1
4068,Dhanuk Gala,58.0,Other,Patna,59856.0,Diploma,Freelancer,Single,2022-11-05,2024-06-07,4,3191.78,Satisfied,C04068-PH,1
4069,Mohanlal Andra,63.0,Male,Mumbai,108041.0,Master's,Consultant,Divorced,2022-06-29,2025-01-23,6,6671.56,Very Dissatisfied,C04069-PH,1
4070,Raunak Garg,37.0,Female,Hyderabad,66965.0,High School,Business,Married,2021-08-05,2023-10-19,3,3226.88,Dissatisfied,C04070-PH,0
4071,Vardaniya Dube,56.0,Male,Coimbatore,83593.0,Master's,Freelancer,Divorced,2023-11-05,2025-04-23,3,4980.2,Neutral,C04071-PH,0
4072,Aradhya Arya,35.0,Female,,52526.0,Master's,Freelancer,Single,2022-04-25,2022-12-30,3,2837.73,Neutral,C04072-PH,0
4073,Nishith Balakrishnan,59.0,Male,Mumbai,66132.0,PhD,Doctor,Married,2022-04-22,2024-05-25,4,4053.61,Dissatisfied,C04073-PH,1
4074,Baiju Ratta,20.0,Other,Vadodara,56763.0,High School,Teacher,Divorced,2023-11-16,2026-04-09,4,6138.92,Dissatisfied,C04074-PH,1
4075,Sara Sachdev,43.0,Female,Hyderabad,101479.0,Diploma,Engineer,Married,2023-03-22,2023-09-04,5,6334.4,Very Dissatisfied,C04075-PH,1
4076,Myra Bhavsar,43.0,Male,Bangalore,25920.0,PhD,Engineer,Divorced,2021-12-15,2024-06-15,4,6281.22,Neutral,C04076-PH,1
4077,Aayush Yohannan,20.0,Male,Mumbai,37579.0,Bachelor's,Student,Single,2023-07-12,2024-11-25,6,10259.91,Very Dissatisfied,C04077-PH,1
4078,Mishti Basu,21.0,Other,Bhopal,44752.0,PhD,Student,Single,2021-04-26,2023-05-20,6,11060.45,Very Satisfied,C04078-PH,1
4079,Nayantara Garde,24.0,Female,Indore,77389.0,Diploma,Consultant,Divorced,2022-03-17,2022-09-26,7,5280.46,Very Dissatisfied,C04079-PH,1
4080,Amira Mahajan,34.0,Female,Jaipur,64417.0,High School,Teacher,Single,2021-05-02,2023-02-27,9,13394.95,Neutral,C04080-PH,1
4081,Parinaaz Manne,29.0,Male,Nashik,124935.0,PhD,Freelancer,Single,2024-01-20,2025-06-09,6,3610.33,Satisfied,C04081-PH,1
4082,Heer Deshmukh,63.0,Other,Vadodara,50266.0,Diploma,Teacher,Single,2022-06-08,2024-12-10,8,11407.14,Neutral,C04082-PH,1
4083,Ivan Hayre,62.0,Female,Pune,47341.0,Diploma,Student,Single,2021-06-10,2022-11-29,4,6107.53,Neutral,C04083-PH,1
4084,Yuvaan Reddy,26.0,Female,Ahmedabad,32388.0,High School,Consultant,Divorced,2022-03-15,2022-10-07,5,3675.65,Very Dissatisfied,C04084-PH,1
4085,Tarini Bera,62.0,Female,Nagpur,99999.0,PhD,Private Job,Single,2021-03-14,2021-10-27,3,2921.61,Satisfied,C04085-PH,0
4086,Aaina Kari,25.0,Male,Pune,39763.0,PhD,Private Job,Married,2021-04-13,2022-09-11,2,3482.21,Dissatisfied,C04086-PH,0
4087,Jivin Yadav,39.0,Male,Delhi,26874.0,PhD,Government,Single,2021-11-07,2024-02-12,6,12489.05,Satisfied,C04087-PH,1
4088,Nirvaan Dada,58.0,Male,Bangalore,43200.0,PhD,Government,Single,2023-04-29,2025-06-05,9,11370.75,Satisfied,C04088-PH,1
4089,Tanya Vora,53.0,Male,Mumbai,179135.0,Bachelor's,Freelancer,Married,2024-01-19,2025-10-07,6,9010.34,Very Satisfied,C04089-PH,1
4090,Divyansh Ramaswamy,19.0,Male,Ahmedabad,60082.0,Master's,Business,Single,2022-10-04,2022-12-03,4,3732.73,Neutral,C04090-PH,1
4091,Sana Setty,20.0,Male,Patna,59833.0,Diploma,Designer,Married,2024-02-28,2024-04-10,4,2951.39,Very Dissatisfied,C04091-PH,1
4092,Samiha Comar,31.0,Male,Patna,33643.0,Diploma,Teacher,Single,2022-01-24,2024-04-03,4,8088.09,Very Dissatisfied,C04092-PH,1
4093,Armaan Sha,40.0,Female,Nashik,,High School,Consultant,Married,2022-02-23,2023-09-29,4,2165.69,Very Dissatisfied,C04093-PH,1
4094,Arhaan Chadha,52.0,Male,Chennai,64343.0,High School,Engineer,Married,2023-03-10,2024-08-28,2,3775.81,Neutral,C04094-PH,1
4095,Ayesha Butala,62.0,Male,Bhopal,61425.0,High School,Designer,Single,2023-04-15,2025-08-03,7,13545.52,Very Satisfied,C04095-PH,1
4096,Ivana Shah,37.0,Male,Patna,32425.0,Bachelor's,Student,Single,2021-05-21,2022-10-18,5,8424.71,Satisfied,C04096-PH,1
4097,Damini Bhandari,37.0,Male,Jaipur,53444.0,Bachelor's,Teacher,Single,2021-04-21,2021-10-16,4,5153.71,Neutral,C04097-PH,1
4098,Drishya Sheth,39.0,Other,Nagpur,96491.0,High School,Teacher,Married,2021-10-23,2022-02-25,3,4189.18,Dissatisfied,C04098-PH,0
4099,Pari Mannan,28.0,Male,Pune,38964.0,High School,Designer,Married,2022-07-07,2024-09-17,7,13947.89,Neutral,C04099-PH,1
4100,Shray Rao,30.0,Female,Chennai,,Master's,Designer,Single,2023-07-03,2025-10-26,11,12734.13,Dissatisfied,C04100-PH,1
4101,Sara Sastry,53.0,Other,Indore,45806.0,Bachelor's,Doctor,Single,2022-01-10,2023-04-15,6,10992.83,Dissatisfied,C04101-PH,1
4102,Aayush Iyer,38.0,Male,Patna,55135.0,PhD,Student,Divorced,2023-08-22,2024-11-12,1,1258.45,Very Satisfied,C04102-PH,0
4103,Dhanuk Bal,30.0,Female,Indore,66192.0,PhD,Consultant,Married,2021-10-02,2022-08-04,6,6460.41,Very Dissatisfied,C04103-PH,1
4104,Krish Swaminathan,35.0,Male,Ahmedabad,64488.0,High School,Designer,Divorced,2023-02-22,2023-04-30,3,3774.44,Very Dissatisfied,C04104-PH,1
4105,Prerak Khare,60.0,Male,Chennai,54189.0,Master's,Consultant,Married,2024-01-05,2025-09-21,3,4409.82,Neutral,C04105-PH,1
4106,Vanya Kurian,31.0,Other,Vadodara,,PhD,Private Job,Single,2022-06-07,2023-11-09,6,4777.12,Dissatisfied,C04106-PH,1
4107,Vritika Chawla,23.0,Male,Mumbai,47681.0,PhD,Consultant,Married,2023-08-08,2024-09-29,6,5012.03,Neutral,C04107-PH,1
4108,Anvi Borra,44.0,Male,Rajkot,67709.0,Diploma,Freelancer,Divorced,2023-07-24,2024-05-14,8,17822.92,Very Satisfied,C04108-PH,1
4109,Dhanuk Sheth,44.0,Male,Nashik,56720.0,High School,Freelancer,Married,2021-07-01,2023-03-01,5,4512.86,Very Satisfied,C04109-PH,1
4110,Yasmin Rau,46.0,Male,Vadodara,79093.0,Bachelor's,Engineer,Single,2024-03-07,2024-08-17,7,6950.54,Satisfied,C04110-PH,1
4111,Nitara Chakrabarti,44.0,Other,Rajkot,,Diploma,Private Job,Divorced,2024-03-15,2026-05-08,2,1832.6,Dissatisfied,C04111-PH,0
4112,Tanya Kant,,Female,Coimbatore,77186.0,Bachelor's,Consultant,Married,2022-10-30,2023-07-22,3,4287.86,Neutral,C04112-PH,1
4113,Tushar Deshpande,24.0,Male,Ahmedabad,57786.0,Diploma,Designer,Divorced,2021-03-22,2022-09-19,5,4003.97,Satisfied,C04113-PH,1
4114,Urvi Karan,38.0,Female,Chennai,29265.0,Diploma,Engineer,Single,2022-10-15,2023-08-21,6,14185.1,Very Dissatisfied,C04114-PH,1
4115,Badal Atwal,34.0,Other,Bhopal,52070.0,Diploma,Engineer,Married,2021-12-07,2022-07-29,7,6433.28,Neutral,C04115-PH,1
4116,Samar Gola,,Male,Surat,,High School,Engineer,Single,2021-01-04,2023-07-22,5,5365.22,Very Dissatisfied,C04116-PH,1
4117,Amani Wason,54.0,Female,Kolkata,63082.0,Bachelor's,Private Job,Married,2024-01-29,2025-08-12,4,4906.15,Dissatisfied,C04117-PH,1
4118,Hansh Kuruvilla,48.0,Male,Mumbai,19170.0,PhD,Consultant,Divorced,2021-08-16,2023-06-03,10,7674.16,Very Satisfied,C04118-PH,1
4119,Kiaan Buch,55.0,Female,Ahmedabad,49080.0,Master's,Engineer,Single,2021-07-04,2021-12-05,5,8416.78,Very Satisfied,C04119-PH,1
4120,Emir Venkataraman,29.0,Other,Pune,24720.0,Diploma,Teacher,Divorced,2021-07-09,2022-09-05,5,9107.27,Satisfied,C04120-PH,1
4121,Yuvraj  Banik,56.0,Female,Nashik,44343.0,PhD,Designer,Divorced,2022-02-17,2024-10-30,4,5882.37,Satisfied,C04121-PH,1
4122,Shlok Jain,58.0,Male,Coimbatore,46808.0,Bachelor's,Student,Divorced,2021-04-02,2022-06-03,3,5101.18,Very Dissatisfied,C04122-PH,1
4123,Kavya Trivedi,44.0,Female,,30305.0,High School,Engineer,Single,2023-09-11,2024-07-01,5,5087.8,Very Satisfied,C04123-PH,1
4124,Kashvi Dua,59.0,Other,Kolkata,48434.0,Diploma,Private Job,Single,2023-11-21,2024-09-29,3,4504.51,Very Dissatisfied,C04124-PH,0
4125,Dhruv Kashyap,21.0,Male,Rajkot,37220.0,High School,Government,Single,2023-07-02,2023-10-24,9,6486.05,Very Satisfied,C04125-PH,1
4126,Umang Chaudhary,63.0,Female,Hyderabad,60592.0,Bachelor's,Consultant,Single,2024-02-12,2026-01-03,6,9033.5,Very Satisfied,C04126-PH,1
4127,Indranil Keer,40.0,Male,Surat,48959.0,Bachelor's,Engineer,Single,2022-09-25,2023-03-27,7,10643.87,Neutral,C04127-PH,1
4128,Hazel Loke,24.0,Male,Hyderabad,103928.0,Master's,Private Job,Single,2022-02-21,2023-02-17,9,15081.4,Satisfied,C04128-PH,1
4129,Parinaaz Gade,42.0,Other,Hyderabad,19636.0,Bachelor's,Designer,Divorced,2022-10-21,2023-12-09,3,3193.19,Neutral,C04129-PH,1
4130,Anya Garde,45.0,Male,,36558.0,High School,Engineer,Divorced,2023-06-04,2024-09-28,4,3307.94,Dissatisfied,C04130-PH,1
4131,Yuvaan Sarma,45.0,Other,Mumbai,76027.0,Diploma,Consultant,Single,2022-07-01,2025-01-18,4,6692.04,Very Satisfied,C04131-PH,1
4132,Jayesh Vaidya,18.0,Male,Kolkata,43674.0,PhD,Freelancer,Divorced,2021-11-08,2024-07-07,3,4774.4,Neutral,C04132-PH,0
4133,Farhan Baria,53.0,Female,Pune,83112.0,High School,Consultant,Married,2021-11-02,2024-06-01,5,3942.24,Very Satisfied,C04133-PH,1
4134,Emir Ratta,25.0,Female,Lucknow,55206.0,Diploma,Freelancer,Single,2021-05-24,2022-11-13,6,7431.96,Neutral,C04134-PH,1
4135,Madhav Kadakia,33.0,Female,Chennai,60065.0,Diploma,Government,Married,2022-01-30,2023-04-26,9,9633.98,Very Dissatisfied,C04135-PH,1
4136,Alia Sampath,47.0,Male,Chennai,87064.0,PhD,Doctor,Divorced,2021-01-18,2021-12-15,1,1536.82,Dissatisfied,C04136-PH,1
4137,Sana Basak,50.0,Male,,59011.0,High School,Teacher,Divorced,2021-08-08,2023-03-23,5,4045.1,Neutral,C04137-PH,1
4138,Jiya Kale,45.0,Male,Jaipur,,Master's,Doctor,Single,2022-12-10,2024-08-09,4,5091.11,Very Dissatisfied,C04138-PH,1
4139,Pranay Sankaran,23.0,Male,Kolkata,46241.0,High School,Student,Married,2023-08-10,2025-05-17,6,8059.58,Satisfied,C04139-PH,1
4140,Farhan Gulati,28.0,Male,Pune,123073.0,PhD,Business,Divorced,2021-02-18,2021-05-14,3,4322.54,Dissatisfied,C04140-PH,1
4141,Indranil Mandal,24.0,Male,Chennai,62900.0,Diploma,Teacher,Divorced,2021-06-27,2021-08-26,4,6212.78,Satisfied,C04141-PH,1
4142,Mehul Char,59.0,Male,Pune,64334.0,High School,Student,Divorced,2021-05-21,2022-06-14,7,7115.8,Neutral,C04142-PH,1
4143,Alisha Sandhu,45.0,Other,Vadodara,37515.0,Master's,Government,Single,2021-01-24,2022-07-17,6,9863.3,Neutral,C04143-PH,1
4144,Jayant Thakur,19.0,Other,Delhi,65192.0,Bachelor's,Teacher,Single,2022-10-02,2023-11-26,3,3944.46,Satisfied,C04144-PH,1
4145,Akarsh Sachar,19.0,Other,Jaipur,33060.0,Master's,Engineer,Single,2022-03-25,2024-09-12,2,1912.48,Very Satisfied,C04145-PH,0
4146,Fateh Tara,51.0,Male,Indore,40623.0,Master's,Business,Divorced,2022-11-13,2023-08-12,4,7865.19,Neutral,C04146-PH,1
4147,Yuvaan Khalsa,52.0,Male,Hyderabad,,Diploma,Government,Divorced,2023-10-05,2026-03-18,3,5960.38,Satisfied,C04147-PH,0
4148,Abram Chad,29.0,Other,Chennai,95905.0,Diploma,Government,Single,2023-10-03,2024-12-25,7,4910.06,Dissatisfied,C04148-PH,1
4149,Khushi Cherian,55.0,Male,Nagpur,50960.0,Master's,Engineer,Divorced,2023-07-29,2025-07-12,6,4782.81,Satisfied,C04149-PH,1
4150,Shayak Bhat,22.0,Female,Indore,51713.0,Master's,Teacher,Single,2023-05-07,2025-05-26,8,12622.94,Neutral,C04150-PH,1
4151,Arnav Randhawa,23.0,Other,Patna,30571.0,Master's,Consultant,Married,2021-06-06,2024-02-09,10,13209.94,Very Satisfied,C04151-PH,1
4152,Mamooty Kota,36.0,Other,Jaipur,46740.0,Master's,Freelancer,Single,2022-07-07,2024-10-23,6,8908.58,Dissatisfied,C04152-PH,1
4153,Ahana  Sha,19.0,Other,Surat,69864.0,Bachelor's,Engineer,Single,2024-03-30,2024-06-29,3,3662.38,Satisfied,C04153-PH,0
4154,Gokul Kant,51.0,Other,Nashik,56299.0,Master's,Student,Single,2023-11-12,2024-10-17,4,3702.09,Dissatisfied,C04154-PH,1
4155,Nishith Hari,38.0,Female,Surat,78486.0,Bachelor's,Engineer,Married,2022-04-27,2023-04-12,10,14658.36,Satisfied,C04155-PH,1
4156,Aarav Tata,44.0,Male,Ahmedabad,45900.0,Diploma,Doctor,Married,2023-02-14,2024-09-26,3,2707.67,Satisfied,C04156-PH,1
4157,Indrans Atwal,64.0,Female,Hyderabad,71217.0,PhD,Teacher,Single,2022-12-31,2023-07-16,5,6352.0,Satisfied,C04157-PH,1
4158,Sahil Balasubramanian,47.0,Female,Bangalore,88591.0,High School,Doctor,Divorced,2022-07-21,2024-11-17,5,3427.01,Very Satisfied,C04158-PH,1
4159,Gatik Dave,25.0,Male,Coimbatore,,PhD,Doctor,Divorced,2023-10-07,2026-01-06,3,2830.77,Dissatisfied,C04159-PH,1
4160,Kismat Banik,37.0,Other,Vadodara,50701.0,Diploma,Student,Single,2022-05-26,2022-06-27,4,3149.93,Neutral,C04160-PH,1
4161,Heer Chander,47.0,Other,Chennai,69912.0,High School,Consultant,Divorced,2022-08-12,2024-02-05,3,3150.59,Neutral,C04161-PH,1
4162,Kaira Shan,33.0,Female,Nagpur,83838.0,Bachelor's,Engineer,Married,2024-01-05,2024-02-27,4,3126.97,Very Dissatisfied,C04162-PH,1
4163,Anvi Babu,28.0,Male,Bangalore,83278.0,Diploma,Government,Married,2021-07-26,2021-10-08,0,0.0,Dissatisfied,C04163-PH,1
4164,Damini Desai,19.0,Other,Chennai,105128.0,Diploma,Engineer,Single,2021-06-18,2023-10-17,5,5790.3,Satisfied,C04164-PH,1
4165,Keya Yadav,53.0,Other,Rajkot,45564.0,Master's,Engineer,Single,2021-04-15,2022-03-29,2,1848.26,Satisfied,C04165-PH,0
4166,Vaibhav Maharaj,26.0,Other,Rajkot,64600.0,Master's,Engineer,Single,2021-07-25,2023-08-24,4,6986.97,Dissatisfied,C04166-PH,1
4167,Mohanlal Sule,60.0,Other,Surat,130793.0,High School,Designer,Married,2021-12-01,2022-03-04,6,3702.98,Very Satisfied,C04167-PH,1
